8 0.9725999999999999
18 0.9774
28 0.9814
38 0.9836
48 0.9827999999999999
58 0.9835999999999998
68 0.9818
78 0.9776
88 0.9763999999999999
98 0.9783999999999999
108 0.9783999999999999
118 0.975
128 0.9763999999999999
138 0.9738
