8 0.9804
18 0.9869999999999999
28 0.986
38 0.9879999999999999
48 0.983
58 0.978
68 0.9785999999999999
78 0.969
88 0.9738
98 0.9686
108 0.9681999999999998
118 0.9597999999999999
128 0.9578
138 0.9648
