8 0.9565999999999999
18 0.9693999999999999
28 0.976
38 0.9746
48 0.9766
58 0.9782
68 0.9755999999999998
78 0.9746
88 0.977
98 0.9753999999999999
108 0.9761999999999998
118 0.9724
128 0.9712
138 0.9736
